REPORT_DATE,ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS
2022-11-11,DR - Direct Response,Brand,app,14920.26,11862.17,9.610542320594162,9.381193921829015
2023-04-29,ATL - Above The Line,Title,youtube,49776.2,25678.06,10.815312326850682,10.153431152772571
2024-01-09,ATL - Above The Line,Title,youtube,20.2,3507.25,3.054001181677967,8.162872616631246
2023-08-04,DR - Direct Response,Title,display,6954.48,31884.59,8.847285117073163,10.36990946257692
2023-10-30,ATL - Above The Line,Title,youtube,241.81,89625.54,5.492279244498667,11.403406760460019
2023-12-27,ATL - Above The Line,Brand,paid social,7818.05,6603.99,8.964318342783695,8.795580702950737
2022-08-03,ATL - Above The Line,Launch,olv,4000.59,44770.85,8.294447061119833,10.709334872695317
2023-04-24,ATL - Above The Line,Title,cinema,10004.46,14936.98,9.210886222972418,9.611662242048798
2023-05-04,ATL - Above The Line,Brand,partnership,1289.66,61656.89,7.162908994425762,11.02935648093896
2024-01-15,ATL - Above The Line,Title,digital audio,107.99,32323.83,4.69125613490122,10.383590944538836
2022-08-23,ATL - Above The Line,Launch,paid social,1408.61,41371.73,7.251068349367875,10.630377247125939
2022-08-25,ATL - Above The Line,Title,ooh,6618.7,29420.76,8.797805330683653,10.28948981561558
2022-08-27,ATL - Above The Line,Launch,cinema,19852.62,104479.3,9.896141637246545,11.556753815869076
2024-01-23,ATL - Above The Line,Title,online display,383.03,39061.32,5.950720674536128,10.57291359846814
2022-09-03,ATL - Above The Line,Title,online display,20275.17,13587.47,9.917201583853798,9.516976918025815
2022-08-25,ATL - Above The Line,Launch,radio,986.2,30438.04,6.894872653151124,10.323481274027584
2023-05-22,ATL - Above The Line,Title,ooh,6108.98,19042.97,8.717678778837861,9.854505795013862
2022-09-19,ATL - Above The Line,Brand,bvod,1265.11,32445.72,7.143704486765295,10.387354638441018
2022-10-11,ATL - Above The Line,Brand,online display,4412.11,18095.39,8.392334935312846,9.803467749847805
2024-03-27,ATL - Above The Line,Title,ooh,15885.22,13983.06,9.673207345768972,9.54567338850396
2023-07-17,ATL - Above The Line,Title,bvod,346.71,33668.11,5.851368799025897,10.424336078779328
2023-08-01,ATL - Above The Line,Brand,digital audio,930.8,29155.37,6.837118199382696,10.280428692776912
2022-11-25,ATL - Above The Line,Title,radio,4434.4,80143.76,8.397373082333928,11.29158977848316
2023-08-12,ATL - Above The Line,Brand,digital audio,242364.43,18182.97,12.398201907495187,9.808295715728995
2023-08-13,ATL - Above The Line,Title,cinema,668.61,3780.67,6.5066954533528785,8.237920989991014
2023-08-23,ATL - Above The Line,Brand,digital audio,126218.88,19138.9,11.745780744416816,9.8595304403329
2022-12-27,ATL - Above The Line,Title,cinema,118339.68,5394.53,11.681322862369322,8.593326111977376
2023-09-26,ATL - Above The Line,Brand,olv,2664.14,41829.36,7.888011868053164,10.641377670662658
2023-01-16,ATL - Above The Line,Brand,ooh,1854.02,5143.72,7.5256507566545725,8.545726225018525
2023-10-11,ATL - Above The Line,Brand,print,910.59,10230.3,6.815190327587798,9.233206928095898
2023-10-29,ATL - Above The Line,Brand,partnership,2807.86,19168.42,7.940533986061559,9.86107157997426
2023-10-13,ATL - Above The Line,Title,ctv,250.67,129703.74,5.528118705526313,11.773015915511847
2023-02-13,ATL - Above The Line,Title,radio,2767.42,9398.8,7.926032039331152,9.148443691436
2022-07-03,ATL - Above The Line,Title,bvod,47343.64,27913.9,10.765208892629055,10.236915875434624
2023-04-01,ATL - Above The Line,Title,ooh,1053.91,49323.2,6.961210734214355,10.806170111803382
2023-03-31,ATL - Above The Line,Title,ooh,2056.52,122141.92,7.629256653038611,11.712947113483335
2023-12-16,ATL - Above The Line,Brand,olv,147.33,60147.79,4.999439521335521,11.004576604824761
2022-07-31,ATL - Above The Line,Launch,ooh,6238.38,82587.86,8.738636097452684,11.321630083585633
2022-09-01,ATL - Above The Line,Launch,online display,5118.83,65600.01,8.540876514357317,11.09134637115512
2022-10-29,ATL - Above The Line,Brand,bvod,3562.68,8198.42,8.178548997803174,9.011818699043422
2023-07-12,ATL - Above The Line,Brand,digital audio,2147.17,39545.46,7.672371595886282,10.58523146223659
2023-02-11,ATL - Above The Line,Title,online display,1872.16,64578.59,7.535382123248377,11.07565369557734
2023-11-30,ATL - Above The Line,Brand,ctv,7857.52,10562.61,8.969353572528098,9.26517035490139
2022-07-24,ATL - Above The Line,Launch,radio,3014.74,15412.64,8.011600518515268,9.643008110673994
2022-10-19,DR - Direct Response,Brand,youtube,5607.25,12318.31,8.631994006893414,9.418923229025582
2023-12-15,DR - Direct Response,Title,display,4681.31,59836.59,8.451546856879935,10.999389337773167
2023-12-15,DR - Direct Response,Title,paid social,24127.24,25718.08,10.091138217707813,10.154988407882874
2024-04-09,DR - Direct Response,Title,ott,10778.13,19982.9,9.285367136196887,9.902682228349637
2022-11-12,DR - Direct Response,Brand,ott,4498.08,7623.06,8.411628210412353,8.939064315187645
2022-09-09,DR - Direct Response,Brand,ott,49220.78,25766.8,10.80409148745205,10.156880929416182
2023-11-17,ATL - Above The Line,Brand,paid social,6781.0,15601.95,8.822027322685583,9.655215277924095
2023-05-02,DR - Direct Response,Brand,ott,33482.3,35189.59,10.418802086054317,10.468533996301822
2023-07-07,DR - Direct Response,Title,paid social,9497.94,8760.87,9.15893549241587,9.078164631468525
2023-08-10,DR - Direct Response,Brand,app,114.27,32954.28,4.7472772026129215,10.402906769885258
2022-12-15,DR - Direct Response,Title,paid social,33474.57,17750.59,10.418571198046966,9.784230368356528
2022-10-27,ATL - Above The Line,Brand,paid social,4053.28,7874.64,8.307528392214458,8.97152973023289
2023-11-22,DR - Direct Response,Brand,paid social,2891.43,7282.16,7.969852258256412,8.893320112945432
2023-11-08,DR - Direct Response,Title,paid social,5277.06,8466.7,8.571313884941057,9.044014204135454
2022-12-07,ATL - Above The Line,Title,youtube,1703.74,22413.56,7.441167885420806,10.017466026684628
2022-11-10,ATL - Above The Line,Title,paid social,4784.22,31125.9,8.473287279841639,10.345827676080596
2023-10-30,ATL - Above The Line,Title,paid social,1091.09,36136.87,6.995848570491125,10.495096624943926
2023-08-14,ATL - Above The Line,Title,paid social,31677.92,37530.57,10.363406754438163,10.53293772445419
2023-07-29,ATL - Above The Line,Brand,display,2587.0,12882.76,7.858640655620791,9.463722882522235
2023-10-06,DR - Direct Response,Brand,app,1591.95,79698.63,7.373342922097933,11.286020222358497
2023-09-28,DR - Direct Response,Brand,app,598.11,17692.38,6.395445220654797,9.780945837302815
2022-12-01,DR - Direct Response,Brand,app,5158.66,43301.16,8.548625964831801,10.675957797272948
2022-08-04,DR - Direct Response,Brand,app,4451.59,23383.63,8.401241228322808,10.059834247926627
2023-12-15,ATL - Above The Line,Title,paid social,6402.22,40182.35,8.764556267822817,10.60120800970678
2023-06-27,DR - Direct Response,Title,paid social,497.24,22236.02,6.211081888645634,10.009513746580925
2023-08-09,DR - Direct Response,Title,paid social,176.46,40914.94,5.178745231407191,10.619274997156818
2024-01-03,DR - Direct Response,Brand,paid social,9823.1,27365.19,9.19259382948821,10.217063588837528
2024-03-30,DR - Direct Response,Title,paid social,46309.26,62362.14,10.743118813797194,11.040729674694305
2023-02-28,ATL - Above The Line,Brand,paid social,498.05,12128.38,6.212706291132595,9.40338588768867
2022-08-28,DR - Direct Response,Brand,paid social,55952.73,4671.57,10.932280378184615,8.449464520490908
2023-09-06,DR - Direct Response,Title,youtube,5301.53,10385.52,8.575939344131461,9.248264090549355
2022-11-11,DR - Direct Response,Brand,paid social,3135.48,80543.66,8.050856430982114,11.296567092180373
2023-05-14,DR - Direct Response,Brand,ott,1549.52,23609.79,7.346345637522129,10.069459089917908
2022-11-24,DR - Direct Response,Brand,paid social,260.92,30235.61,5.568039113622825,10.316808720834835
2023-07-26,DR - Direct Response,Title,app,18885.64,9582.07,9.846210072784586,9.167753278918983
2022-08-13,ATL - Above The Line,Brand,ott,783.13,29442.3,6.6645748229309305,10.290221658952234
2022-10-15,ATL - Above The Line,Title,paid social,777.21,9882.94,6.656996410634942,9.19866649667324
2024-03-24,ATL - Above The Line,Title,paid social,19029.29,11453.33,9.853787199270245,9.346123103434534
2023-12-29,ATL - Above The Line,Title,youtube,106.11,18411.85,4.673856343776539,9.820804069415747
2023-11-17,ATL - Above The Line,Title,youtube,202.99,43082.28,5.318070973034873,10.670890265790774
2023-12-22,DR - Direct Response,Brand,pmax,3073.44,47951.08,8.030878049834744,10.777957457890054
2022-08-06,DR - Direct Response,Brand,app,5391.99,49277.13,8.592855241079992,10.805235651058846
2022-08-25,DR - Direct Response,Title,app,7617.79,5606.05,8.938372843420886,8.63178001350856
2023-05-14,DR - Direct Response,Brand,paid social,1841.86,27385.08,7.519073991680846,10.217790134088526
2023-11-30,ATL - Above The Line,Title,display,305791.7,22630.8,12.63066270038052,10.027111275897465
2023-11-06,DR - Direct Response,Brand,ott,2104.71,5929.36,7.652407981407788,8.687840198412168
2023-05-08,DR - Direct Response,Brand,paid social,2093.75,28014.28,7.6471894934933955,10.240505354595165
2023-09-01,DR - Direct Response,Brand,ott,753.48,21445.31,6.62602877023563,9.973307881585626
2023-01-16,ATL - Above The Line,Brand,paid social,3971.66,46050.51,8.28719117450349,10.737515831591026
2022-06-05,DR - Direct Response,Brand,paid social,9636.41,29909.4,9.17340767930658,10.305961524988264
2022-06-19,DR - Direct Response,Title,paid social,27882.95,15890.45,10.23580653346166,9.673536507727492
2022-08-25,DR - Direct Response,Brand,paid social,215.96,69770.77,5.3797130047520305,11.152984765681294
2022-10-19,ATL - Above The Line,Brand,youtube,2037.05,2970.72,7.619748747338442,7.996896188747946
2022-08-27,ATL - Above The Line,Title,youtube,7112.4,25847.79,8.869735608214945,10.160019070330385
2022-07-23,DR - Direct Response,Brand,youtube,9163.08,4702.79,9.12304677334759,8.456123845724798
2023-07-15,ATL - Above The Line,Brand,paid social,3213.47,11042.59,8.07541777082704,9.309605448130572
2023-09-04,ATL - Above The Line,Brand,display,8453.81,46668.37,9.04249078917007,10.750843339816965
2023-05-25,DR - Direct Response,Title,youtube,737.37,7680.41,6.604445053977589,8.946558403040449
2023-04-03,ATL - Above The Line,Title,paid social,52856.69,6610.8,10.87535848686287,8.796611210449557
2023-03-16,DR - Direct Response,Title,youtube,19053.41,300592.25,9.85505384982676,12.613513300959072
2023-07-27,DR - Direct Response,Brand,youtube,280.24,7052.11,5.639208397330961,8.861223933286759
2022-07-18,DR - Direct Response,Title,youtube,456.09,144335.74,6.124880308047419,11.879904320809338
2023-09-15,ATL - Above The Line,Brand,display,479.9,23195.66,6.175659348283617,10.05176358177313
2022-11-27,ATL - Above The Line,Brand,youtube,10797.14,16285.63,9.287129176058139,9.698099804810756
2022-09-29,ATL - Above The Line,Title,youtube,312.41,48674.97,5.747512237517526,10.792940758136343
2023-12-25,DR - Direct Response,Brand,pmax,1747.22,105348.72,7.466353406419581,11.565040761421495
2022-08-24,DR - Direct Response,Brand,display,7215.86,8733.67,8.884175234242022,9.075055442804711
2024-02-09,DR - Direct Response,Brand,youtube,2818.2,16525.52,7.94420843574186,9.712721642335504
2023-04-13,ATL - Above The Line,Brand,partnership,5067.4,64462.67,8.530780464924753,11.073857088281764
2023-12-25,ATL - Above The Line,Brand,bvod,463.82,36801.5,6.141650233871866,10.513321056632169
2024-01-01,ATL - Above The Line,Title,ctv,9292.94,83254.11,9.137117853846163,11.329664787340311
2023-05-04,ATL - Above The Line,Title,cinema,1049.87,46216.45,6.95737367150433,10.741112711384721
2024-01-23,ATL - Above The Line,Title,digital audio,1767.53,169070.72,7.47790397203007,12.038078282580264
2023-05-16,ATL - Above The Line,Brand,print,4877.54,32976.84,8.49260127375596,10.403591099729816
2024-02-04,ATL - Above The Line,Title,ctv,3825.11,34437.89,8.24960390024033,10.446941728057114
2024-01-23,ATL - Above The Line,Title,tv,3316.18,38067.72,8.106870303377637,10.547148226536544
2023-05-26,ATL - Above The Line,Title,online display,819.25,23897.35,6.709609171841211,10.08156469787949
2022-09-22,ATL - Above The Line,Title,print,1849.35,64541.43,7.523130089367542,11.075078115966274
2024-02-28,ATL - Above The Line,Title,cinema,3188.25,34967.99,8.0675410584184,10.462216947741561
2022-10-20,ATL - Above The Line,Brand,print,265.4,60777.58,5.584998938666234,11.014992703249527
2024-03-28,ATL - Above The Line,Brand,partnership,1378.02,71094.4,7.229128380951365,11.17177791608935
2022-11-06,ATL - Above The Line,Title,cinema,6393.62,42369.1,8.763212290824434,10.65419820377831
2022-11-03,ATL - Above The Line,Title,digital audio,316.55,45599.66,5.760635286248984,10.727677469081945
2022-11-01,ATL - Above The Line,Title,ooh,25615.2,10007.45,10.150980242826254,9.211185015164672
2024-04-20,ATL - Above The Line,Title,bvod,31412.64,15874.0,10.35499747247865,9.672500823760892
2024-04-20,ATL - Above The Line,Title,ctv,335.55,64237.66,5.818746726456722,11.070360489125378
2022-11-13,ATL - Above The Line,Title,bvod,36820.84,114958.77,10.513846426379315,11.652337520055012
2023-07-28,ATL - Above The Line,Brand,partnership,2450.67,3937.11,7.804524703985811,8.278456191769846
2023-07-27,ATL - Above The Line,Title,cinema,6759.56,15597.65,8.818861005842633,9.654939651031421
2023-07-30,ATL - Above The Line,Title,digital audio,1295.72,28229.68,7.1675932782039204,10.248164608807233
2023-08-11,ATL - Above The Line,Brand,digital audio,16804.5,11413.28,9.72946149276628,9.342620482073146
2022-12-11,ATL - Above The Line,Brand,radio,6609.7,12081.82,8.796444827389992,9.399539887953672
2023-08-30,ATL - Above The Line,Brand,partnership,730.49,44390.41,6.59508354982675,10.700801261234409
2023-09-03,ATL - Above The Line,Brand,digital audio,387.64,134665.01,5.9626534652538625,11.810552992025665
2022-12-23,ATL - Above The Line,Brand,tv,227.56,3592.25,5.431798757922517,8.186812364431342
2023-09-16,ATL - Above The Line,Title,cinema,4458.31,23235.85,8.402749324525333,10.053494659610504
2023-01-03,ATL - Above The Line,Brand,bvod,8924.98,43875.2,9.096721404541398,10.689127310821501
2023-09-21,ATL - Above The Line,Brand,partnership,10283.47,60293.91,9.238390269402927,11.007002967875495
2023-10-17,ATL - Above The Line,Title,bvod,2566.57,37968.8,7.850715205306426,10.544546385895673
2023-10-16,ATL - Above The Line,Brand,bvod,393.42,161314.44,5.977416331381923,11.991116981788881
2023-10-22,ATL - Above The Line,Brand,ctv,927.16,28379.75,6.833204131717754,10.253466377426156
2023-10-30,ATL - Above The Line,Brand,online display,25420.23,102781.06,10.143339930669601,11.540366103155252
2023-11-06,ATL - Above The Line,Title,olv,1324.14,14416.61,7.189273393216016,9.576205655077247
2023-11-06,ATL - Above The Line,Title,digital audio,4114.03,29219.58,8.322401403485568,10.2826285345259
2023-11-23,ATL - Above The Line,Title,digital audio,455.64,8168.94,6.123895334288472,9.008216843885833
2023-12-02,ATL - Above The Line,Brand,digital audio,5830.31,68049.99,8.670996953931786,11.128012556100167
2022-07-04,ATL - Above The Line,Title,bvod,1390.13,24431.65,7.237871645500447,10.103675631557698
2023-03-25,ATL - Above The Line,Title,cinema,21007.3,39471.32,9.952672876714797,10.583354945748843
2022-07-16,ATL - Above The Line,Launch,cinema,12830.42,20133.32,9.459652129583521,9.910181100676528
2022-07-17,ATL - Above The Line,Title,online display,1297.93,49643.42,7.16929612761276,10.812641276450512
2023-03-16,ATL - Above The Line,Title,bvod,2526.66,41071.14,7.835049252550777,10.62308531175334
2023-12-17,ATL - Above The Line,Brand,paid social,1174.39,10166.06,7.069355286400314,9.226908361703602
2023-12-12,ATL - Above The Line,Title,radio,244.98,10773.75,5.505250231814264,9.284960712846633
2022-07-19,ATL - Above The Line,Launch,digital audio,675.59,26811.5,6.517065476456127,10.196623475670373
2022-07-21,ATL - Above The Line,Launch,olv,4541.77,53422.4,8.421292237139033,10.88600413121291
2024-02-07,ATL - Above The Line,Title,cinema,5712.35,178600.63,8.650560820632265,12.092913073922643
2024-04-13,ATL - Above The Line,Title,bvod,4152.3,37359.23,8.331658477958946,10.528362048640746
2023-11-04,ATL - Above The Line,Brand,partnership,1842.08,75734.11,7.519193364215537,11.234997136392895
2022-06-21,ATL - Above The Line,Launch,cinema,17111.25,5468.51,9.74754986028619,8.60694431187886
2022-07-29,DR - Direct Response,Title,app,3561.65,207610.04,8.178259928953663,12.243421608050658
2024-02-21,DR - Direct Response,Title,paid social,11301.31,50611.62,9.332762408587294,10.831956231293397
2023-09-15,DR - Direct Response,Title,ott,129.23,26230.68,4.869302117979612,10.174723119608968
2023-11-30,DR - Direct Response,Brand,display,2.67,23370.95,1.3001916620664788,10.059291864360041
2023-05-27,DR - Direct Response,Brand,ott,5300.35,9080.87,8.575716784086483,9.114035397527703
2023-07-19,ATL - Above The Line,Title,youtube,242.63,12096.77,5.495650680962429,9.400776417079296
2024-03-25,ATL - Above The Line,Title,youtube,2164.2,187323.02,7.680268014922823,12.14059512366938
2023-03-11,DR - Direct Response,Brand,paid social,1840.87,10223.81,7.518536638863232,9.232572398831266
2023-09-04,ATL - Above The Line,Brand,paid social,55747.01,10028.17,10.928596993618017,9.213253125787102
2022-10-04,ATL - Above The Line,Brand,youtube,6537.35,13631.2,8.785440119041883,9.520189920322975
2022-08-06,ATL - Above The Line,Brand,ott,4284.09,8288.9,8.362896834311893,9.022793185330409
2023-07-09,DR - Direct Response,Brand,ott,14386.9,27995.25,9.574142854555053,10.239825851616681
2023-07-27,DR - Direct Response,Brand,paid social,6176.03,82175.02,8.72859285241067,11.316618810989612
2024-01-23,DR - Direct Response,Title,ott,1390.15,14944.8,7.237886022198694,9.612185602893945
2023-07-15,ATL - Above The Line,Title,paid social,21967.59,6953.53,9.997368984894008,8.847148524791566
2023-05-20,DR - Direct Response,Brand,paid social,428.44,36944.52,6.062482034343263,10.517199674100013
2023-07-14,DR - Direct Response,Brand,app,5691.64,26068.86,8.646929391399198,10.168535136755859
2023-05-25,DR - Direct Response,Brand,paid social,194.39,75369.86,5.27499756122642,11.230176007147898
2023-01-07,DR - Direct Response,Brand,ott,4588.96,17475.75,8.431626588419668,9.768626705149545
2024-01-12,DR - Direct Response,Title,app,4499.11,21237.05,8.411857119904095,9.963549663231667
2023-01-24,DR - Direct Response,Title,app,65468.48,23729.16,11.08933935883448,10.074502091927096
2023-12-27,DR - Direct Response,Title,app,188.38,30143.01,5.243755578555354,10.313741509117012
2023-08-30,DR - Direct Response,Title,paid social,1073.49,18596.0,6.979601409385,9.830755556370029
2022-07-02,ATL - Above The Line,Brand,youtube,14020.07,15805.83,9.548316477219903,9.668197404090645
2024-04-09,ATL - Above The Line,Title,paid social,5817.0,4309.27,8.668711839055147,8.368755826147277
2024-01-19,DR - Direct Response,Title,paid social,4397.27,15636.43,8.388966560771934,9.657422678346283
2022-12-07,ATL - Above The Line,Title,paid social,565.35,56489.0,6.339212261646723,10.941818910319308
2023-10-17,DR - Direct Response,Brand,display,1093.18,64681.3,6.997760503268563,11.07724287273723
2022-07-04,ATL - Above The Line,Brand,youtube,30049.83,17187.12,10.31064556021419,9.751973726485595
2023-08-07,DR - Direct Response,Title,paid social,2893.75,101499.8,7.9706540304923825,11.527821959206317
2023-12-01,DR - Direct Response,Brand,ott,6253.01,26786.36,8.740978136993164,10.19568541344993
2022-08-14,DR - Direct Response,Title,paid social,2579.54,7205.42,7.855753958340569,8.882727574372245
2023-10-06,DR - Direct Response,Title,display,375.32,5255.92,5.930439845270207,8.567300582898824
2022-11-22,ATL - Above The Line,Brand,youtube,17134.24,93558.39,9.748892440630229,11.446351700796571
2022-08-10,ATL - Above The Line,Brand,ott,7876.44,18964.39,8.971758256972782,9.850371018108765
2022-11-06,DR - Direct Response,Brand,youtube,203823.89,8157.89,12.22501652185232,9.00686340929355
2023-11-05,DR - Direct Response,Title,youtube,507.83,2859.5,6.232113972551858,7.958751713708583
2023-09-01,ATL - Above The Line,Brand,paid social,14017.3,18537.26,9.548118897887056,9.827591983582867
2023-03-26,ATL - Above The Line,Brand,paid social,297.65,41373.67,5.699272319178315,10.63042413681674
2023-03-25,DR - Direct Response,Brand,app,4218.77,13693.26,8.347535903175082,9.524732045918178
2022-10-01,ATL - Above The Line,Brand,paid social,18506.95,9585.83,9.825955648488769,9.168145560573892
2023-05-09,DR - Direct Response,Title,app,75.42,15889.57,4.336244442018754,9.67348113050476
2024-04-12,ATL - Above The Line,Brand,ott,2193.77,95927.67,7.693832536419998,11.471360173439848
2022-07-28,ATL - Above The Line,Title,youtube,1149.04,6817.77,7.0475520033610906,8.827434382665988
2023-01-23,DR - Direct Response,Title,youtube,894.47,14484.25,6.79734872010208,9.580886169288203
2023-08-25,DR - Direct Response,Title,youtube,6365.21,92857.23,8.758759595045362,11.43882920044028
2023-01-31,DR - Direct Response,Brand,youtube,24008.14,45256.1,10.086189870164809,10.72011484289695
2023-05-29,ATL - Above The Line,Brand,display,2496.67,32994.68,7.823113576274251,10.404131922788364
2023-06-27,DR - Direct Response,Brand,app,4601.75,14386.59,8.434409229937316,9.574121308440633
2023-05-01,DR - Direct Response,Title,app,3903.45,28425.28,8.269872207283765,10.255069348387643
2023-01-16,DR - Direct Response,Brand,app,3186.06,16074.66,8.066854140722706,9.68506160580575
2023-02-28,DR - Direct Response,Brand,app,444.52,11643.23,6.099242139281413,9.362566057332748
2023-03-18,DR - Direct Response,Brand,display,23483.48,9331.48,10.064095056423328,9.141256067737956
2022-09-17,ATL - Above The Line,Brand,youtube,5410.62,60529.11,8.59630377248703,11.01089620616477
2023-12-19,ATL - Above The Line,Brand,paid social,6477.27,25948.03,8.776208778393427,10.163889508319293
2022-08-08,DR - Direct Response,Title,youtube,740.64,37793.51,6.608863950229653,10.539919132964368
2023-01-14,DR - Direct Response,Brand,app,1386.28,32098.51,7.235100274490294,10.37659604420409
2022-10-30,DR - Direct Response,Title,app,2310.82,42902.1,7.7457903720901555,10.666699363377663
2022-12-14,ATL - Above The Line,Brand,youtube,199.17,21353.2,5.299167005502614,9.969003720621146
2022-07-04,DR - Direct Response,Title,youtube,150.86,17006.3,5.022959043785088,9.741397942632211
2024-02-27,ATL - Above The Line,Brand,paid social,1073.76,12169.87,6.97985265982252,9.406800670690243
2023-12-07,DR - Direct Response,Brand,pmax,8155.49,6675.76,9.006569208359545,8.8063881189255
2022-10-02,ATL - Above The Line,Title,youtube,976.87,8946.77,6.885376736864217,9.099159618211717
2023-06-19,DR - Direct Response,Title,youtube,504.88,19109.23,6.226299487011776,9.857979072745357
2023-04-18,ATL - Above The Line,Brand,display,729.79,5522.59,6.594126140775857,8.616783290196059
2023-10-26,ATL - Above The Line,Brand,paid social,1396.02,6891.31,7.242096675546752,8.838161576322857
2023-04-13,ATL - Above The Line,Title,ooh,1676.66,78409.16,7.425155244327257,11.269708789778937
2023-12-27,ATL - Above The Line,Title,tv,158276.72,34519.79,11.97210649054345,10.449317030219394
2024-01-06,ATL - Above The Line,Title,partnership,21309.31,17522.64,9.966946272147812,9.77130610546781
2022-08-10,ATL - Above The Line,Launch,ooh,20191.67,269092.16,9.91307494624845,12.502812918331752
2023-04-30,ATL - Above The Line,Title,online display,26176.02,5277.76,10.172637205635946,8.571446500634234
2022-08-18,ATL - Above The Line,Launch,print,523.42,73347.84,6.262292889987602,11.202981968858483
2023-05-10,ATL - Above The Line,Brand,partnership,349.63,24652.62,5.859731536424839,10.112679024672325
2024-01-26,ATL - Above The Line,Title,digital audio,430.68,60586.9,6.067684573019391,11.011850482153708
2023-05-16,ATL - Above The Line,Title,online display,35316.26,30752.23,10.472127075264748,10.333750308368687
2024-01-31,ATL - Above The Line,Brand,tv,1182.74,4215.78,7.076434196734933,8.34682708259672
2023-05-28,ATL - Above The Line,Title,partnership,331.81,30338.84,5.807571756572542,10.32021697932237
2024-02-09,ATL - Above The Line,Title,olv,1458.74,38599.62,7.286013616652085,10.561023617500092
2024-02-06,ATL - Above The Line,Title,online display,2064.4,3059.15,7.633079191237304,8.026219213352848
2022-09-12,ATL - Above The Line,Title,bvod,5155.28,193745.95,8.547970668247883,12.174308205156205
2023-06-02,ATL - Above The Line,Brand,print,4995.32,37668.4,8.516456920435267,10.536603372765237
2023-06-01,ATL - Above The Line,Title,ooh,712.23,54091.72,6.569803949041507,10.898454890160584
2022-10-14,ATL - Above The Line,Brand,print,10947.98,8564.84,9.301001580220921,9.05553747950449
2023-07-02,ATL - Above The Line,Brand,partnership,1001.77,55111.95,6.910521449602095,10.917139994749665
2023-07-07,ATL - Above The Line,Brand,radio,2395.15,82223.98,7.781618561616337,11.317214427822202
2023-07-04,ATL - Above The Line,Title,bvod,10970.09,35552.47,9.303018910229289,10.478793039469345
2023-08-13,ATL - Above The Line,Title,bvod,997.03,27310.82,6.905783335979908,10.215074854502838
2022-11-30,ATL - Above The Line,Brand,cinema,1136.37,11250.59,7.0364738585797095,9.328264730979285
2022-12-05,ATL - Above The Line,Brand,tv,9239.65,22194.15,9.13136750848189,10.007629075524191
2023-08-31,ATL - Above The Line,Brand,digital audio,675.23,16496.05,6.5165332548619785,9.710936856025427
2023-09-11,ATL - Above The Line,Title,olv,1585.61,48929.95,7.369354943633871,10.798165399586209
2023-09-14,ATL - Above The Line,Title,bvod,8659.5,11754.83,9.066527736610334,9.372104566733332
2023-09-27,ATL - Above The Line,Brand,bvod,129439.43,48570.82,11.770976054289273,10.790798806328088
2023-10-11,ATL - Above The Line,Title,bvod,9471.61,11883.93,9.156159755388012,9.383026489999919
2023-11-04,ATL - Above The Line,Title,ctv,7453.29,21190.33,8.916544984568166,9.96134741474808
2023-02-25,ATL - Above The Line,Title,online display,8278.31,51140.17,9.021514910573558,10.842345126956564
2023-11-10,ATL - Above The Line,Title,online display,457.67,13609.66,6.128330997240632,9.51860858822432
2022-07-03,ATL - Above The Line,Launch,bvod,3912.53,52940.34,8.272195058987837,10.87693978713435
2023-12-01,ATL - Above The Line,Brand,digital audio,3009.58,48006.26,8.00988803021029,10.7791075284529
2022-07-09,ATL - Above The Line,Title,online display,5674.58,21008.38,8.64392803977044,9.952724283646367
2023-03-30,ATL - Above The Line,Title,cinema,3918.97,88406.19,8.273839279693998,11.389708580159866
2023-12-15,ATL - Above The Line,Title,olv,6302.18,29805.7,8.748809546934949,10.302488479437287
2023-04-07,ATL - Above The Line,Title,print,1810.0,83284.07,7.501634457883413,11.330024580398337
2023-12-24,ATL - Above The Line,Title,olv,3530.08,166586.36,8.169359052142987,12.02327513548844
2024-03-25,ATL - Above The Line,Title,bvod,346.2,21642.51,5.849900982786195,9.982460919437795
2023-01-02,ATL - Above The Line,Title,youtube,1782.63,52644.8,7.486405892526648,10.871341742300388
2023-06-14,ATL - Above The Line,Title,paid social,39095.83,14544.41,10.573796668517971,9.585030758912904
2023-09-02,ATL - Above The Line,Title,paid social,5646.22,9784.29,8.638918667653119,9.1886355165908
2022-09-27,DR - Direct Response,Brand,ott,3058.02,22660.84,8.02584988221387,10.028437731638473
2023-04-27,DR - Direct Response,Brand,paid social,97326.87,7028.73,11.485840660869968,8.857903577239268
2023-09-18,ATL - Above The Line,Title,paid social,272.31,10764.67,5.610606682092659,9.28411764659836
2023-07-13,DR - Direct Response,Brand,display,428.67,49893.21,6.063017472192886,10.81766024294324
2023-01-14,DR - Direct Response,Brand,display,69896.29,16469.28,11.15478215779938,9.709312823634342
2022-09-23,DR - Direct Response,Brand,ott,3450.4,56222.82,8.146535224813478,10.937095789501903
2023-12-19,DR - Direct Response,Title,display,2049.64,37225.37,7.6259072185316485,10.524772660098629
2023-04-03,DR - Direct Response,Title,youtube,364.56,176509.66,5.901430424404001,12.081136550132253
2023-12-25,ATL - Above The Line,Title,paid social,7125.16,46646.08,8.87152779890277,10.750365610532922
2023-03-07,DR - Direct Response,Brand,ott,8484.93,84287.59,9.04616477684774,11.342001784888629
