ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,FREE_TRIALS,HOLIDAY_FLAG,SEASON,MONTH,ATL_OR_DR_CAMPAIGN_TYPE,ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL,ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH,ATL_OR_DR_CAMPAIGN_TYPE_MONTH,ATL_OR_DR_CHANNEL,ATL_OR_DR_CHANNEL_MONTH,ATL_OR_DR_MONTH,CAMPAIGN_TYPE_CHANNEL,CAMPAIGN_TYPE_CHANNEL_MONTH,CAMPAIGN_TYPE_MONTH,CHANNEL_MONTH,COST_PER_FREE_TRIALS,COST_BY_FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS,LOG_COST_PER_FREE_TRIALS,LOG_COST_BY_FREE_TRIALS,AVG_COST_MONTH,MEDIAN_COST_MONTH,AVG_COST_CAMPAIGN_TYPE_CHANNEL,MEDIAN_COST_CAMPAIGN_TYPE_CHANNEL,AVG_FREE_TRIALS_MONTH,MEDIAN_FREE_TRIALS_MONTH,AVG_FREE_TRIALS_BY_CHANNEL_MONTH,MEDIAN_FREE_TRIALS_BY_CHANNEL_MONTH,FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_CHANNEL_MONTH,AVG_COST_PER_FREE_TRIALS_BY_CHANNEL_MONTH,MEDIAN_COST_PER_FREE_TRIALS_BY_CHANNEL_MONTH,COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_CHANNEL_MONTH,AVG_COST_BY_CHANNEL_MONTH,MEDIAN_COST_BY_CHANNEL_MONTH,COST_OVER_AVG_COST_BY_CHANNEL_MONTH,AVG_FREE_TRIALS_BY_ATL_OR_DR_MONTH,MEDIAN_FREE_TRIALS_BY_ATL_OR_DR_MONTH,FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_ATL_OR_DR_MONTH,AVG_COST_PER_FREE_TRIALS_BY_ATL_OR_DR_MONTH,MEDIAN_COST_PER_FREE_TRIALS_BY_ATL_OR_DR_MONTH,COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_ATL_OR_DR_MONTH,AVG_COST_BY_ATL_OR_DR_MONTH,MEDIAN_COST_BY_ATL_OR_DR_MONTH,COST_OVER_AVG_COST_BY_ATL_OR_DR_MONTH,AVG_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,MEDIAN_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,AVG_COST_PER_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,MEDIAN_COST_PER_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,AVG_COST_BY_CAMPAIGN_TYPE_MONTH,MEDIAN_COST_BY_CAMPAIGN_TYPE_MONTH,COST_OVER_AVG_COST_BY_CAMPAIGN_TYPE_MONTH,NORMALIZE_FREE_TRIAL_BY_MONTH,NORMALIZE_COST_PER_FREE_TRIALS_BY_MONTH,NORMALIZE_COST_BY_FREE_TRIALS_BY_MONTH
DR - Direct Response,Title,youtube,5830.5,18632.95,False,Spring,March,DR - Direct Response_Title,DR - Direct Response_Title_youtube,DR - Direct Response_Title_youtube_March,DR - Direct Response_Title_March,DR - Direct Response_youtube,DR - Direct Response_youtube_March,DR - Direct Response_March,Title_youtube,Title_youtube_March,Title_March,youtube_March,0.3129134141400047,108639414.975,8.671029536131105,9.832740464739624,0.2722486480890707,18.50354484597781,14016.207177664975,3180.04,16373.851519468184,3055.75,46669.75994923858,27829.63,49807.067832167835,29113.02,0.3741025282352785,0.6652368871631549,0.0895585358400972,0.47037892843614976,15422.09979020979,2496.51,0.3780613586550192,49764.51721491228,27573.775,0.37442240059382126,0.8183461935530444,0.10884695715193295,0.38237290844039584,15262.37995614035,3106.0950000000003,0.38201774669187666,46405.827309417036,27829.63,0.40152177173272496,0.6774412666570346,0.1086961820740978,0.46190486104298994,13467.329820627803,3230.2,0.4329366012161868,0.3992510357941963,0.409074358519207,0.14744540982170087
DR - Direct Response,Title,youtube,1191.68,13905.11,False,Winter,December,DR - Direct Response_Title,DR - Direct Response_Title_youtube,DR - Direct Response_Title_youtube_December,DR - Direct Response_Title_December,DR - Direct Response_youtube,DR - Direct Response_youtube_December,DR - Direct Response_December,Title_youtube,Title_youtube_December,Title_December,youtube_December,0.0857008682419628,16570441.484800002,7.083958154767915,9.540083590882244,0.0822257399624168,16.623131093017232,18937.98330232558,3240.025,16373.851519468184,3055.75,47495.480279069765,28640.06,49978.6426,26293.45,0.27822104156146094,1.5641060464342453,0.14855307615252675,0.05479223639428955,22483.41213333333,3853.58,0.05300263113681245,46403.302137096776,29570.435,0.29965776915870956,1.0728083094692311,0.1352472217219115,0.07988460518576991,20420.48510080645,3398.4049999999997,0.058357085745868884,46867.40402760351,28693.37,0.2966904245818758,0.8715864989086336,0.1099108139458258,0.09832743892806287,14484.916524466751,3133.11,0.08227040853063326,0.2927670152675071,0.07859264123102783,0.019001563423067153
DR - Direct Response,Title,youtube,902.61,6212.09,False,Spring,May,DR - Direct Response_Title,DR - Direct Response_Title_youtube,DR - Direct Response_Title_youtube_May,DR - Direct Response_Title_May,DR - Direct Response_youtube,DR - Direct Response_youtube_May,DR - Direct Response_May,Title_youtube,Title_youtube_May,Title_May,youtube_May,0.1452989251604532,5607094.5549,6.806397851376348,8.73441363571445,0.1356656729424877,15.539543417033004,19363.06882943144,3123.33,16373.851519468184,3055.75,44692.540351170566,28773.69,42998.379375000004,19558.945,0.1444726543254748,0.8569134997491012,0.18828496923504975,0.16956078437671457,12644.08015625,3619.8,0.07138597579625733,42465.447264573995,29405.15,0.14628575465828944,0.7490999388658846,0.1049142799906945,0.19396467363277528,20612.90192825112,2901.23,0.04378859430573058,42981.45221088435,27014.379999999997,0.1445295512473841,0.8417070963375337,0.1074302206282472,0.172624094287292,19304.842278911565,3161.6800000000003,0.04675562674687081,0.13899612667323566,0.17519378780761882,0.005512204913223827
ATL - Above The Line,Brand,paid social,2775.66,73076.69,False,Summer,June,ATL - Above The Line_Brand,ATL - Above The Line_Brand_paid social,ATL - Above The Line_Brand_paid social_June,ATL - Above The Line_Brand_June,ATL - Above The Line_paid social,ATL - Above The Line_paid social_June,ATL - Above The Line_June,Brand_paid social,Brand_paid social_June,Brand_June,paid social_June,0.0379828369347325,202836045.3654,7.929004045529512,11.19927840079696,0.0372792498620374,19.127908557305943,16887.563506024097,3643.265,15413.423000811028,3011.83,42865.334722891566,25054.485,38790.03604255319,25454.12,1.8839036375174771,1.4619235615846984,0.127788095969517,0.02598141102094271,18859.440765957446,4154.25,0.147176156199194,43891.46023809524,24904.345,1.6649409612618373,0.9373312203964106,0.13448815531951805,0.04052232136113958,19079.94865079365,3929.5699999999997,0.14547523427871195,42498.12464589235,25844.36,1.7195274052419445,1.1989191413063836,0.1252450014386625,0.031680899592065145,20387.123456090652,3294.92,0.13614770156163308,1.7047969057611145,0.0363492499756573,0.21149805614693568
DR - Direct Response,Brand,paid social,5904.6,7019.83,False,Winter,December,DR - Direct Response_Brand,DR - Direct Response_Brand_paid social,DR - Direct Response_Brand_paid social_December,DR - Direct Response_Brand_December,DR - Direct Response_paid social,DR - Direct Response_paid social_December,DR - Direct Response_December,Brand_paid social,Brand_paid social_December,Brand_December,paid social_December,0.8411314803919754,41449288.218,8.683656332275735,8.856636723649046,0.6103803176214845,17.539981291461277,18937.98330232558,3240.025,15413.423000811028,3011.83,47495.480279069765,28640.06,45741.87536290322,27114.275,0.15346616080575262,1.4885048479954008,0.1232090517377108,0.5650848107916773,16016.850322580645,3120.2749999999996,0.3686492588168638,46403.302137096776,29570.435,0.15127867364396141,1.0728083094692311,0.1352472217219115,0.784046388313419,20420.48510080645,3398.4049999999997,0.2891508194272434,48037.816977248105,28586.75,0.14613132822677527,1.2794248241865116,0.1155206638560071,0.6574293889653006,22783.155807150593,3288.55,0.25916515034088544,0.14779995820135938,0.7713661019154199,0.047530494563936675
ATL - Above The Line,Title,youtube,237.61,26168.7,False,Summer,June,ATL - Above The Line_Title,ATL - Above The Line_Title_youtube,ATL - Above The Line_Title_youtube_June,ATL - Above The Line_Title_June,ATL - Above The Line_youtube,ATL - Above The Line_youtube_June,ATL - Above The Line_June,Title_youtube,Title_youtube_June,Title_June,youtube_June,0.0090799313683904,6217944.807000001,5.474830419933934,10.172357531950652,0.0090389566366255,15.64295015405948,16887.563506024097,3643.265,16373.851519468184,3055.75,42865.334722891566,25054.485,39037.90163043478,22129.66,0.6703408458716521,0.47548871774496265,0.14052964435943727,0.019095997506423677,8872.135652173913,2593.52,0.02678160133200614,43891.46023809524,24904.345,0.5962139299545811,0.9373312203964106,0.13448815531951805,0.009687004092907913,19079.94865079365,3929.5699999999997,0.012453387812975922,39965.780229007636,24130.56,0.6547776585381523,0.9426932652545306,0.1292262306299444,0.009631904356438554,12783.161145038168,3432.16,0.018587734074855908,0.6104863094892623,0.00868941663411217,0.006483478996745229
DR - Direct Response,Title,paid social,8572.2,10671.11,False,Winter,December,DR - Direct Response_Title,DR - Direct Response_Title_paid social,DR - Direct Response_Title_paid social_December,DR - Direct Response_Title_December,DR - Direct Response_paid social,DR - Direct Response_paid social_December,DR - Direct Response_December,Title_paid social,Title_paid social_December,Title_December,paid social_December,0.8033091215440569,91474889.14200002,9.056396337462978,9.275389075448611,0.589623377969312,18.33157506790681,18937.98330232558,3240.025,14781.334567099568,3309.5,47495.480279069765,28640.06,45741.87536290322,27114.275,0.23328973539756304,1.4885048479954008,0.1232090517377108,0.5396751798463333,16016.850322580645,3120.2749999999996,0.5351988579124615,46403.302137096776,29570.435,0.22996445314328312,1.0728083094692311,0.1352472217219115,0.7487909204781344,20420.48510080645,3398.4049999999997,0.4197843468303045,46867.40402760351,28693.37,0.22768724279490782,0.8715864989086336,0.1099108139458258,0.9216631080792658,14484.916524466751,3133.11,0.5918018226422315,0.2246763257745712,0.7366808164518805,0.10489557017802832
DR - Direct Response,Title,display,749.0,60030.21,False,Winter,February,DR - Direct Response_Title,DR - Direct Response_Title_display,DR - Direct Response_Title_display_February,DR - Direct Response_Title_February,DR - Direct Response_display,DR - Direct Response_display_February,DR - Direct Response_February,Title_display,Title_display_February,Title_February,display_February,0.0124770511380853,44962627.29,6.620073206530356,11.00261987263112,0.012399854199058,17.621342220248557,13900.634352226722,3124.38,12347.429811827957,3054.925,41704.905263157896,26583.695,44885.15012195122,21845.760000000002,1.3374180511126783,0.6827339962898087,0.10863603521279824,0.01827512795010871,10287.802926829268,2332.16,0.07280466056039081,42321.25867549669,27383.62,1.4184410359882915,0.5093998002542082,0.0917573281082943,0.024493631783637955,8974.64068432671,2473.99,0.08345738022782925,41307.42524959743,26520.43,1.4532547026901668,1.0638126063407978,0.1197467443409602,0.011728617487437644,16539.344750402575,3459.96,0.045285953664021,1.439404061014153,0.014421787634024942,0.08136803164353329
ATL - Above The Line,Title,youtube,3074.58,19714.03,False,Summer,July,ATL - Above The Line_Title,ATL - Above The Line_Title_youtube,ATL - Above The Line_Title_youtube_July,ATL - Above The Line_Title_July,ATL - Above The Line_youtube,ATL - Above The Line_youtube_July,ATL - Above The Line_July,Title_youtube,Title_youtube_July,Title_July,youtube_July,0.1559589794679221,60612362.35739999,8.03124878034068,9.889136567994568,0.1449302847312414,17.92000944602983,13667.90251519757,2994.47,16373.851519468184,3055.75,45959.68763677812,27091.21,50615.233459119496,31997.51,0.38948807804912067,0.6839275270357503,0.0833899915581557,0.22803436519637232,9049.030062893082,2597.62,0.33976901155492684,45883.8623699422,27283.7,0.4296506218472652,0.8414478301419623,0.1182290323090125,0.18534598804730407,14134.902855491331,3074.58,0.2175168822476585,47447.52345419847,27828.02,0.41549123251986236,0.8508117686307275,0.10184031401304369,0.18330609098052097,13099.998683206108,2802.46,0.2347007869505773,0.42894177514436216,0.1879197967899764,0.10751694355035771
DR - Direct Response,Title,app,2979.02,24090.5,False,Spring,May,DR - Direct Response_Title,DR - Direct Response_Title_app,DR - Direct Response_Title_app_May,DR - Direct Response_Title_May,DR - Direct Response_app,DR - Direct Response_app_May,DR - Direct Response_May,Title_app,Title_app_May,Title_May,app_May,0.1236595338411407,71766081.31,7.999685290886324,10.089614360171062,0.1165907997509765,18.08892253118094,19363.06882943144,3123.33,15454.45153961136,3477.08,44692.540351170566,28773.69,46228.52634920635,32040.58,0.5211176280641614,0.6420827297066578,0.1068084624619929,0.1925912785376362,27241.75920634921,3696.75,0.10935490536549794,42465.447264573995,29405.15,0.5672965093222284,0.7490999388658846,0.1049142799906945,0.16507748489254667,20612.90192825112,2901.23,0.14452210612408184,42981.45221088435,27014.379999999997,0.5604859482597816,0.8417070963375337,0.1074302206282472,0.14691516131824542,19304.842278911565,3161.6800000000003,0.15431465105800188,0.5390273144177858,0.1491021499865188,0.07055157392594708
DR - Direct Response,Title,youtube,1226.5,24919.41,False,Summer,August,DR - Direct Response_Title,DR - Direct Response_Title_youtube,DR - Direct Response_Title_youtube_August,DR - Direct Response_Title_August,DR - Direct Response_youtube,DR - Direct Response_youtube_August,DR - Direct Response_August,Title_youtube,Title_youtube_August,Title_August,youtube_August,0.0492186612764908,30563656.365,7.112734859668676,10.123442425414522,0.0480457550480732,17.235322193275817,14172.931604095564,2955.06,16373.851519468184,3055.75,43953.76838225256,28127.39,44627.14971962617,28217.105,0.558391251884969,0.5260163480536867,0.08687878795979756,0.09356869127471948,8952.308738317757,2384.4700000000003,0.1370037647104733,48221.59565674256,29560.06,0.5167686730523123,0.7342690080899349,0.1000499092606062,0.06703083030090573,13786.383415061295,2796.25,0.0889645937643137,41913.39146258503,26403.989999999998,0.594545302358672,0.853002332233088,0.10707784203703855,0.05770050024088505,14949.239778911566,3239.6549999999997,0.08204430580678664,0.5669459278959535,0.060171250093891834,0.05445975312781156
DR - Direct Response,Brand,display,500.47,37343.48,False,Summer,July,DR - Direct Response_Brand,DR - Direct Response_Brand_display,DR - Direct Response_Brand_display_July,DR - Direct Response_Brand_July,DR - Direct Response_display,DR - Direct Response_display_July,DR - Direct Response_July,Brand_display,Brand_display_July,Brand_July,display_July,0.0134018040096959,18689291.4356,6.217543785074286,10.527940388474114,0.0133127942136986,16.743461320801796,13667.90251519757,2994.47,16684.06024691358,3131.175,45959.68763677812,27091.21,49430.017983870974,32422.379999999997,0.7554818210299901,0.6180719458078329,0.07231770845618375,0.021683242704341587,10672.505241935483,2586.45,0.04689339462992277,46105.11747228381,27053.24,0.8099638835634486,0.8078191145831718,0.0956737670662466,0.016590105096251806,12772.214501108649,2855.75,0.039184277711320804,44407.51160877514,26558.6,0.8409271010047037,0.8042836350441855,0.1089928159684923,0.016663032076935938,13482.904478976234,3134.39,0.03711885675526206,0.8125268451589039,0.01614824805030958,0.03315190852369517
DR - Direct Response,Brand,display,1896.21,27930.7,False,Summer,June,DR - Direct Response_Brand,DR - Direct Response_Brand_display,DR - Direct Response_Brand_display_June,DR - Direct Response_Brand_June,DR - Direct Response_display,DR - Direct Response_display_June,DR - Direct Response_June,Brand_display,Brand_display_June,Brand_June,display_June,0.0678898130014643,52962472.647,7.54813966491511,10.23751752353878,0.0656845638685301,17.78509417633835,16887.563506024097,3643.265,16684.06024691358,3131.175,42865.334722891566,25054.485,48543.23825,26629.52,0.5753777664389746,0.8318466194012025,0.1746327193682721,0.08161337849799062,20408.962125,3355.81,0.09291065309378148,41278.932085889566,25513.35,0.6766332990854574,1.2113081124062095,0.11920243878180756,0.05604669225454473,13498.10917177914,3247.255,0.14047967577299325,42498.12464589235,25844.36,0.6572219417380725,1.1989191413063836,0.1252450014386625,0.056625847951254846,20387.123456090652,3294.92,0.09301017890454318,0.6515917857765857,0.06496997019551967,0.05522420826829288
ATL - Above The Line,Brand,youtube,59697.35,26397.78,False,Fall,October,ATL - Above The Line_Brand,ATL - Above The Line_Brand_youtube,ATL - Above The Line_Brand_youtube_October,ATL - Above The Line_Brand_October,ATL - Above The Line_youtube,ATL - Above The Line_youtube_October,ATL - Above The Line_October,Brand_youtube,Brand_youtube_October,Brand_October,youtube_October,2.2614534252501537,1575877511.883,10.997059660807796,10.181073075945385,1.1821729319895964,21.17807810510982,22164.99767003367,3306.44,14939.568939641107,2759.03,44047.87853198653,28470.06,49700.46791666667,29952.239999999998,0.5311374541636399,1.119318079081273,0.11899975297588505,2.020384971451847,23118.390892857144,3030.715,2.582245030662779,42955.702408602156,27541.935,0.6145349399458004,1.323010684723426,0.12303583501450316,1.7093236293272327,24378.108505376345,3500.6000000000004,2.4488097584287294,43995.0351552795,27760.89,0.6000172498289778,1.256285479158608,0.1141237428716897,1.8001110916005754,23489.210223602484,3114.02,2.5414796594572073,0.5992974208923718,1.9960101557573144,1.5139377609127262
ATL - Above The Line,Title,display,271.9,16390.95,False,Spring,April,ATL - Above The Line_Title,ATL - Above The Line_Title_display,ATL - Above The Line_Title_display_April,ATL - Above The Line_Title_April,ATL - Above The Line_display,ATL - Above The Line_display_April,ATL - Above The Line_April,Title_display,Title_display_April,Title_April,display_April,0.016588422269606,4456699.305,5.609105427714293,9.70454563964566,0.01645233728748,15.309919208249893,14257.447211238294,2830.54,12347.429811827957,3054.925,46600.29644120708,28029.53,42590.36341666667,28973.645,0.3848511420211506,0.4803098452644809,0.09107364308030749,0.034536919101609595,9282.0955,2811.825,0.02929295437651983,45219.07162544169,28975.695,0.36247869340992683,1.0069259632087,0.0994731675658117,0.01647432172346102,15892.691643109541,2771.2799999999997,0.017108492765470936,44887.354374057315,27959.54,0.36515740855231077,0.6330639872709971,0.1024913120873755,0.02620338955168675,12780.401689291102,2680.58,0.021274761671053674,0.351734886937458,0.020238198143664347,0.005434861231465038
DR - Direct Response,Title,app,67369.54,5681.65,False,Summer,August,DR - Direct Response_Title,DR - Direct Response_Title_app,DR - Direct Response_Title_app_August,DR - Direct Response_Title_August,DR - Direct Response_app,DR - Direct Response_app_August,DR - Direct Response_August,Title_app,Title_app_August,Title_August,app_August,11.857390018744557,382770146.9409999,11.11796310935972,8.645172952210688,2.553918744770311,19.762945231066997,14172.931604095564,2955.06,15454.45153961136,3477.08,43953.76838225256,28127.39,48598.8089516129,27119.52,0.11690924371535318,0.6178904146457035,0.1248385580724774,19.19011808193132,13320.618548387096,3438.0550000000003,5.05753841349637,48221.59565674256,29560.06,0.11782376594179678,0.7342690080899349,0.1000499092606062,16.14856392970931,13786.383415061295,2796.25,4.886672448584331,41913.39146258503,26403.989999999998,0.13555691395366698,0.853002332233088,0.10707784203703855,13.900770924861263,14949.239778911566,3239.6549999999997,4.506552908130896,0.12926422941915736,14.496005412879544,0.6820377594277082
ATL - Above The Line,Brand,display,1987.2,8978.07,False,Summer,June,ATL - Above The Line_Brand,ATL - Above The Line_Brand_display,ATL - Above The Line_Brand_display_June,ATL - Above The Line_Brand_June,ATL - Above The Line_display,ATL - Above The Line_display_June,ATL - Above The Line_June,Brand_display,Brand_display_June,Brand_June,display_June,0.2213393301678423,17841220.704,7.594984985778045,9.102651592458791,0.199948068203643,16.69702216393733,16887.563506024097,3643.265,16684.06024691358,3131.175,42865.334722891566,25054.485,48543.23825,26629.52,0.18494996056428104,0.8318466194012025,0.1746327193682721,0.2660819014052993,20408.962125,3355.81,0.09736898857614007,43891.46023809524,24904.345,0.20455163604257476,0.9373312203964106,0.13448815531951805,0.23613779777252566,19079.94865079365,3929.5699999999997,0.10415122369406066,42498.12464589235,25844.36,0.21125802784965417,1.1989191413063836,0.1252450014386625,0.18461572806875312,20387.123456090652,3294.92,0.0974732901519917,0.2094482653183483,0.2118198452511695,0.01860312101523614
DR - Direct Response,Brand,app,3385.07,56673.81,False,Fall,November,DR - Direct Response_Brand,DR - Direct Response_Brand_app,DR - Direct Response_Brand_app_November,DR - Direct Response_Brand_November,DR - Direct Response_app,DR - Direct Response_app_November,DR - Direct Response_November,Brand_app,Brand_app_November,Brand_November,app_November,0.0597290000442885,191844814.0167,8.127425235840288,10.945085122921942,0.058013215101724,19.07219734805642,18449.15355907781,3363.825,13616.266717850289,3266.98,50191.9100648415,29359.99,43072.930714285714,33431.425,1.3157639626598097,0.922851602233888,0.12094609137233506,0.0647222152507579,14576.634285714286,3380.495,0.23222576169846773,46332.36646271511,29382.11,1.223201280806732,0.9605321897546919,0.1311081206938908,0.06218323621152411,16873.10533460803,4078.66,0.2006192655632252,48142.82954258675,29080.535,1.1772014760758258,0.8279228531544353,0.1193846287532739,0.07214319524665548,17281.43611987382,3092.84,0.19587897536519763,1.1291423244659293,0.05597419557174015,0.1844498305819184
DR - Direct Response,Brand,display,446.64,20286.35,False,Summer,June,DR - Direct Response_Brand,DR - Direct Response_Brand_display,DR - Direct Response_Brand_display_June,DR - Direct Response_Brand_June,DR - Direct Response_display,DR - Direct Response_display_June,DR - Direct Response_June,Brand_display,Brand_display_June,Brand_June,display_June,0.0220167748264226,9060695.363999998,6.103989337949827,9.91775281808017,0.021777905371293,16.01945653643413,16887.563506024097,3643.265,16684.06024691358,3131.175,42865.334722891566,25054.485,48543.23825,26629.52,0.41790269317272005,0.8318466194012025,0.1746327193682721,0.02646734904359073,20408.962125,3355.81,0.021884503350265296,41278.932085889566,25513.35,0.4914456109908548,1.2113081124062095,0.11920243878180756,0.018176031846007586,13498.10917177914,3247.255,0.03308907894550166,42498.12464589235,25844.36,0.4773469457542469,1.1989191413063836,0.1252450014386625,0.018363852963789003,20387.123456090652,3294.92,0.021907946011214558,0.4732577065160858,0.021069865139314668,0.009447627779241054
ATL - Above The Line,Brand,display,789.28,14163.75,False,Summer,June,ATL - Above The Line_Brand,ATL - Above The Line_Brand_display,ATL - Above The Line_Brand_display_June,ATL - Above The Line_Brand_June,ATL - Above The Line_display,ATL - Above The Line_display_June,ATL - Above The Line_June,Brand_display,Brand_display_June,Brand_June,display_June,0.0557253552201923,11179164.6,6.6723873130452045,9.558511762973676,0.0542280711734187,16.229562389632324,16887.563506024097,3643.265,16684.06024691358,3131.175,42865.334722891566,25054.485,48543.23825,26629.52,0.2917759611968202,0.8318466194012025,0.1746327193682721,0.06698994011697217,20408.962125,3355.81,0.038673206171183486,43891.46023809524,24904.345,0.32269944821080904,0.9373312203964106,0.13448815531951805,0.05945108197359015,19079.94865079365,3929.5699999999997,0.041366987639517,42498.12464589235,25844.36,0.33327941216269635,1.1989191413063836,0.1252450014386625,0.04647966097152476,20387.123456090652,3294.92,0.03871463287598833,0.33042434152359645,0.05332868817465371,0.011656565173055543
DR - Direct Response,Brand,display,1281.16,6731.17,False,Fall,October,DR - Direct Response_Brand,DR - Direct Response_Brand_display,DR - Direct Response_Brand_display_October,DR - Direct Response_Brand_October,DR - Direct Response_display,DR - Direct Response_display_October,DR - Direct Response_October,Brand_display,Brand_display_October,Brand_October,display_October,0.1903324384913766,8623705.7572,7.15630143468532,8.81465280751711,0.1742326281864646,15.97002556844519,22164.99767003367,3306.44,16684.06024691358,3131.175,44047.87853198653,28470.06,51539.2347413793,36567.655,0.13060283168301964,1.152072793208883,0.08890965048620865,0.16520869133732535,18545.189568965514,3061.785,0.06908314391910882,45878.01149549549,30936.1,0.14671886990265254,0.8145687552967911,0.1031018322129421,0.23366037213399904,18456.54167567568,3172.22,0.06941495446508658,43995.0351552795,27760.89,0.1529984003022724,1.256285479158608,0.1141237428716897,0.15150412995209572,23489.210223602484,3114.02,0.05454248941553011,0.15281485111960577,0.1679917330850262,0.008284751629728741
DR - Direct Response,Brand,paid social,480.96,4913.03,False,Winter,February,DR - Direct Response_Brand,DR - Direct Response_Brand_paid social,DR - Direct Response_Brand_paid social_February,DR - Direct Response_Brand_February,DR - Direct Response_paid social,DR - Direct Response_paid social_February,DR - Direct Response_February,Brand_paid social,Brand_paid social_February,Brand_February,paid social_February,0.0978947818352422,2362970.9088,6.177861123055076,8.499849658068594,0.0933945113874699,14.675430668159322,13900.634352226722,3124.38,15413.423000811028,3011.83,41704.905263157896,26583.695,44259.17466346154,27498.42,0.11100591091808101,0.9838285390518002,0.09329989945992825,0.09950390535488203,11357.813076923077,2424.61,0.04234618026750409,42321.25867549669,27383.62,0.1160889386034391,0.5093998002542082,0.0917573281082943,0.19217671814238896,8974.64068432671,2473.99,0.05359100346378739,42377.4804359673,27127.84,0.11593492462166613,0.5290011419023914,0.0949350492983183,0.1850558989025873,9435.677520435967,2749.45,0.05097249232589052,0.11780460761147368,0.11315315922666963,0.0042762245729076696
ATL - Above The Line,Title,youtube,2178.05,13617.72,False,Fall,November,ATL - Above The Line_Title,ATL - Above The Line_Title_youtube,ATL - Above The Line_Title_youtube_November,ATL - Above The Line_Title_November,ATL - Above The Line_youtube,ATL - Above The Line_youtube_November,ATL - Above The Line_November,Title_youtube,Title_youtube_November,Title_November,youtube_November,0.1599423398336873,29660075.046,7.686644280987002,9.51920059584516,0.1483702968429127,17.20531245859525,18449.15355907781,3363.825,16373.851519468184,3055.75,50191.9100648415,29359.99,39894.03511278195,26945.84,0.3413472706258514,1.8714010506740553,0.177593984962406,0.08546662928081507,19340.36812030075,4777.86,0.11261678094502219,52525.483826589596,29285.86,0.2592592967816966,1.1315029819109512,0.1056452814605679,0.14135388274767682,19402.070578034683,2958.2,0.11225863709957826,51914.87697612732,29848.08,0.26230862506448793,1.2681768245288658,0.1148171815326278,0.12611990436988682,19431.027374005305,3467.375,0.11209134535592187,0.2713130459153209,0.14988772293884436,0.02851677719474583
DR - Direct Response,Brand,display,1523.27,67181.15,False,Fall,October,DR - Direct Response_Brand,DR - Direct Response_Brand_display,DR - Direct Response_Brand_display_October,DR - Direct Response_Brand_October,DR - Direct Response_display,DR - Direct Response_display_October,DR - Direct Response_October,Brand_display,Brand_display_October,Brand_October,display_October,0.0226740685445247,102335030.3605,7.329270885908994,11.115162866226672,0.0224208326312985,18.443762609845045,22164.99767003367,3306.44,16684.06024691358,3131.175,44047.87853198653,28470.06,51539.2347413793,36567.655,1.3034952951302219,1.152072793208883,0.08890965048620865,0.01968110754648613,18545.189568965514,3061.785,0.08213828143062606,45878.01149549549,30936.1,1.4643431092604382,0.8145687552967911,0.1031018322129421,0.02783567181663299,18456.54167567568,3172.22,0.08253279659685943,43995.0351552795,27760.89,1.5270166227367616,1.256285479158608,0.1141237428716897,0.01804850005884854,23489.210223602484,3114.02,0.06484977508819706,1.525184690818075,0.020012647875868827,0.09831275943635258
DR - Direct Response,Brand,app,89678.54,15767.42,False,Fall,September,DR - Direct Response_Brand,DR - Direct Response_Brand_app,DR - Direct Response_Brand_app_September,DR - Direct Response_Brand_September,DR - Direct Response_app,DR - Direct Response_app_September,DR - Direct Response_September,Brand_app,Brand_app_September,Brand_September,app_September,5.687584906091168,1413999205.1668,11.40399792838409,9.665764484703084,1.90025280837946,21.069687843011017,14198.677479871176,2821.58,13616.266717850289,3266.98,44179.996763285024,27528.655,33506.97610169491,20853.835,0.4705712611053082,0.7936416277497733,0.13319263339615076,7.166439747140383,12428.222966101695,2938.895,7.215717021218606,42561.93726449276,26640.550000000003,0.37045823130691824,0.6354969655020164,0.095720157311471,8.949822288448239,13577.064184782608,2418.4,6.605149594896454,43706.37350758853,27410.95,0.36075791090886045,0.722933402716335,0.0986082267122274,7.867370472467801,13565.268397976391,2587.03,6.610893155153336,0.35689047431309967,7.26834996942273,2.235979609423797
